ts	pid	rss_kb	vsz_kb
01:30:25	1904	640	435300896
01:30:26	1906	448	435300048
01:30:26	1909	6593200	531087984
01:30:26	1904	640	435300896
01:30:27	1906	448	435300048
01:30:27	1909	7944208	528990832
01:30:27	1904	640	435300896
01:30:28	1906	448	435300048
01:30:28	1909	4098544	528990832
01:30:28	1904	640	435300896
01:30:29	1906	448	435300048
01:30:29	1909	6338128	528990832
01:30:29	1904	640	435300896
01:30:30	1906	448	435300048
01:30:30	1909	6679344	528990832
01:30:30	1904	640	435300896
01:30:31	1906	448	435300048
01:30:31	1909	6976672	528990832
01:30:31	1904	640	435300896
01:30:32	1906	448	435300048
01:30:32	1909	8101440	528990832
01:30:32	1904	640	435300896
01:30:33	1906	448	435300048
01:30:33	1909	8334256	528990832
01:30:33	1904	640	435300896
01:30:34	1906	448	435300048
01:30:34	1909	8439584	528990832
01:30:34	1904	640	435300896
01:30:35	1906	448	435300048
01:30:35	1909	8509808	528990832
01:30:35	1904	640	435300896
01:30:36	1906	448	435300048
01:30:36	1909	6707552	528990832
01:30:36	1904	640	435300896
01:30:37	1906	448	435300048
01:30:37	1909	6704912	528990832
01:30:37	1904	640	435300896
01:30:38	1906	448	435300048
01:30:38	1909	6684144	528990832
01:30:38	1904	640	435300896
01:30:39	1906	448	435300048
01:30:39	1909	6744608	528990832
01:30:39	1904	640	435300896
01:30:40	1906	448	435300048
01:30:40	1909	6684592	528990832
01:30:40	1904	640	435300896
01:30:41	1906	448	435300048
01:30:41	1909	6721696	528990832
01:30:41	1904	640	435300896
01:30:42	1906	448	435300048
01:30:42	1909	6745520	528990832
01:30:42	1904	640	435300896
01:30:43	1906	448	435300048
01:30:43	1909	6722496	528990832
01:30:43	1904	640	435300896
01:30:44	1906	448	435300048
01:30:44	1909	6728848	528990832
01:30:44	1904	640	435300896
01:30:45	1906	448	435300048
01:30:45	1909	6627232	528990832
01:30:45	1904	640	435300896
01:30:46	1906	448	435300048
01:30:46	1909	6575264	528990832
01:30:46	1904	640	435300896
01:30:48	1906	448	435300048
01:30:48	1909	6689488	528990832
01:30:48	1904	640	435300896
01:30:49	1906	448	435300048
01:30:49	1909	5013728	528990832
01:30:49	1904	640	435300896
01:30:50	1906	448	435300048
01:30:50	1909	5055584	528990832
01:30:50	1904	640	435300896
01:30:51	1906	448	435300048
01:30:51	1909	9696960	528990832
01:30:51	1904	640	435300896
01:30:52	1906	448	435300048
01:30:52	1909	11867168	528990832
01:30:52	1904	640	435300896
01:30:53	1906	448	435300048
01:30:53	1909	12782016	528990832
01:30:53	1904	640	435300896
01:30:54	1906	448	435300048
01:30:54	1909	9539216	528990832
01:30:54	1904	640	435300896
01:30:55	1906	448	435300048
01:30:55	1909	6821264	528990832
01:30:55	1904	640	435300896
01:30:56	1906	448	435300048
01:30:56	1909	6822304	528990832
01:30:56	1904	640	435300896
01:30:57	1906	448	435300048
01:30:57	1909	6818128	528990832
01:30:57	1904	640	435300896
01:30:58	1906	448	435300048
01:30:58	1909	6816272	528990832
01:30:58	1904	640	435300896
01:30:59	1906	448	435300048
01:30:59	1909	6817712	528990832
01:30:59	1904	640	435300896
01:31:00	1906	448	435300048
01:31:00	1909	6799680	528990832
01:31:00	1904	640	435300896
01:31:01	1906	448	435300048
01:31:01	1909	6813488	528990832
01:31:01	1904	640	435300896
01:31:02	1906	448	435300048
01:31:02	1909	6791408	528990832
01:31:02	1904	640	435300896
01:31:03	1906	448	435300048
01:31:03	1909	6470912	528990832
01:31:03	1904	640	435300896
01:31:04	1906	448	435300048
01:31:04	1909	5326384	531087984
01:31:04	1904	640	435300896
01:31:05	1906	448	435300048
01:31:05	1909	5868960	531087984
01:31:05	1904	640	435300896
01:31:06	1906	448	435300048
01:31:06	1909	6422416	531087984
01:31:06	1904	640	435300896
01:31:07	1906	448	435300048
01:31:07	1909	6814832	531087984
01:31:07	1904	640	435300896
01:31:08	1906	448	435300048
01:31:08	1909	6927568	531087984
01:31:08	1904	640	435300896
01:31:09	1906	448	435300048
01:31:09	1909	7119296	531087984
01:31:09	1904	640	435300896
01:31:10	1906	448	435300048
01:31:10	1909	6922880	531087984
01:31:10	1904	640	435300896
01:31:11	1906	448	435300048
01:31:11	1909	6810640	531087984
01:31:11	1904	640	435300896
01:31:12	1906	448	435300048
01:31:12	1909	6777424	531087984
01:31:12	1904	640	435300896
01:31:13	1906	448	435300048
01:31:13	1909	6752560	531087984
01:31:13	1904	640	435300896
01:31:15	1906	448	435300048
01:31:15	1909	6718176	531087984
01:31:15	1904	640	435300896
01:31:16	1906	448	435300048
01:31:16	1909	6798688	531087984
01:31:16	1904	640	435300896
01:31:17	1906	448	435300048
01:31:17	1909	6789184	531087984
01:31:17	1904	640	435300896
01:31:18	1906	448	435300048
01:31:18	1909	6801264	531087984
01:31:18	1904	640	435300896
01:31:19	1906	448	435300048
01:31:19	1909	6764256	531087984
01:31:19	1904	640	435300896
01:31:20	1906	448	435300048
01:31:20	1909	6646608	531087984
01:31:20	1904	640	435300896
01:31:21	1906	448	435300048
01:31:21	1909	6669296	531087984
01:31:21	1904	640	435300896
01:31:22	1906	448	435300048
01:31:22	1909	6619744	531087984
01:31:22	1904	640	435300896
01:31:23	1906	448	435300048
01:31:23	1909	4198192	531087984
01:31:23	1904	640	435300896
01:31:24	1906	432	435300048
01:31:24	1909	4000256	531087984
01:31:24	1904	624	435300896
01:31:25	1906	432	435300048
01:31:25	1909	3316080	531087984
01:31:25	1904	624	435300896
01:31:26	1906	432	435300048
01:31:26	1909	9510208	531087984
01:31:26	1904	624	435300896
01:31:27	1906	432	435300048
01:31:27	1909	10200256	531087984
01:31:27	1904	624	435300896
01:31:28	1906	432	435300048
01:31:28	1909	10877280	531087984
01:31:28	1904	624	435300896
01:31:29	1906	432	435300048
01:31:29	1909	11665216	531087984
01:31:29	1904	624	435300896
01:31:30	1906	432	435300048
01:31:30	1909	12646624	531087984
01:31:30	1904	624	435300896
01:31:31	1906	432	435300048
01:31:31	1909	13440592	531087984
01:31:31	1904	624	435300896
01:31:32	1906	432	435300048
01:31:32	1909	8792320	531087984
01:31:32	1904	624	435300896
01:31:33	1906	432	435300048
01:31:33	1909	8210320	531087984
01:31:33	1904	624	435300896
01:31:34	1906	432	435300048
01:31:34	1909	4318944	528990832
01:31:34	1904	624	435300896
01:31:35	1906	432	435300048
01:31:35	1909	4554400	528990832
01:31:35	1904	624	435300896
01:31:36	1906	432	435300048
01:31:36	1909	4901920	528990832
01:31:36	1904	624	435300896
01:31:37	1906	432	435300048
01:31:37	1909	5589952	528990832
01:31:37	1904	624	435300896
01:31:39	1906	432	435300048
01:31:39	1909	6127312	528990832
01:31:39	1904	624	435300896
01:31:40	1906	432	435300048
01:31:40	1909	6319472	528990832
01:31:40	1904	624	435300896
01:31:41	1906	432	435300048
01:31:41	1909	6326528	528990832
01:31:41	1904	624	435300896
01:31:42	1906	432	435300048
01:31:42	1909	6354512	528990832
01:31:42	1904	624	435300896
01:31:43	1906	432	435300048
01:31:43	1909	6406496	528990832
01:31:43	1904	624	435300896
01:31:44	1906	432	435300048
01:31:44	1909	5938272	520602224
01:31:44	1904	624	435300896
01:31:45	1906	432	435300048
01:31:45	1909	7196240	520602224
01:31:45	1904	624	435300896
01:31:46	1906	432	435300048
01:31:46	1909	7907328	520602224
01:31:46	1904	624	435300896
01:31:47	1906	432	435300048
01:31:47	1909	8960176	520602224
01:31:47	1904	624	435300896
01:31:48	1906	432	435300048
01:31:48	1909	10582784	520602224
01:31:48	1904	624	435300896
01:31:49	1906	432	435300048
01:31:49	1909	12249424	520602224
01:31:49	1904	624	435300896
01:31:50	1906	432	435300048
01:31:50	1909	12174640	520602224
01:31:50	1904	624	435300896
01:31:51	1906	432	435300048
01:31:51	1909	12294672	520602224
01:31:51	1904	624	435300896
01:31:52	1906	432	435300048
01:31:52	1909	11160544	520602224
01:31:52	1904	624	435300896
01:31:53	1906	432	435300048
01:31:53	1909	7111536	520602224
01:31:53	1904	624	435300896
01:31:54	1906	432	435300048
01:31:54	1909	10359104	524796528
01:31:54	1904	624	435300896
01:31:55	1906	432	435300048
01:31:55	1909	7179872	524796528
01:31:55	1904	624	435300896
01:31:56	1906	432	435300048
01:31:56	1909	7854256	524796528
01:31:56	1904	624	435300896
01:31:57	1906	432	435300048
01:31:57	1909	9167136	524796528
01:31:57	1904	624	435300896
01:31:58	1906	432	435300048
01:31:58	1909	8221296	524796528
01:31:58	1904	624	435300896
01:31:59	1906	432	435300048
01:31:59	1909	6495568	524796528
01:31:59	1904	624	435300896
01:32:00	1906	432	435300048
01:32:00	1909	6430528	524796528
01:32:00	1904	624	435300896
01:32:01	1906	432	435300048
01:32:01	1909	6472016	524796528
01:32:01	1904	624	435300896
01:32:02	1906	432	435300048
01:32:02	1909	6444688	524796528
01:32:02	1904	624	435300896
01:32:04	1906	432	435300048
01:32:04	1909	7885632	522699376
01:32:04	1904	624	435300896
01:32:05	1906	432	435300048
01:32:05	1909	5408896	522699376
01:32:05	1904	624	435300896
01:32:06	1906	432	435300048
01:32:06	1909	4710064	522699376
01:32:06	1904	624	435300896
01:32:07	1906	432	435300048
01:32:07	1909	5528656	522699376
01:32:07	1904	624	435300896
01:32:08	1906	432	435300048
01:32:08	1909	5399456	514310768
01:32:08	1904	624	435300896
01:32:09	1906	432	435300048
01:32:09	1909	9163664	514310768
01:32:09	1904	624	435300896
01:32:10	1906	432	435300048
01:32:10	1909	12342960	514310768
01:32:10	1904	624	435300896
01:32:11	1906	432	435300048
01:32:11	1909	13152064	514310768
01:32:11	1904	624	435300896
01:32:12	1906	432	435300048
01:32:12	1909	13939904	514310768
01:32:12	1904	624	435300896
01:32:13	1906	432	435300048
01:32:13	1909	14184512	514310768
01:32:13	1904	624	435300896
01:32:14	1906	432	435300048
01:32:14	1909	13505392	514310768
01:32:14	1904	624	435300896
01:32:15	1906	432	435300048
01:32:15	1909	13457744	514310768
01:32:15	1904	624	435300896
01:32:16	1906	432	435300048
01:32:16	1909	12414352	514310768
01:32:16	1904	624	435300896
01:32:17	1906	432	435300048
01:32:17	1909	8728272	514310768
01:32:17	1904	624	435300896
01:32:18	1906	432	435300048
01:32:18	1909	7587584	514310768
01:32:18	1904	624	435300896
01:32:19	1906	432	435300048
01:32:19	1909	6735280	514310768
01:32:19	1904	624	435300896
01:32:20	1906	432	435300048
01:32:20	1909	6639136	514310768
01:32:20	1904	624	435300896
01:32:21	1906	432	435300048
01:32:21	1909	6777536	514310768
01:32:21	1904	624	435300896
01:32:22	1906	432	435300048
01:32:22	1909	6711520	514310768
01:32:22	1904	624	435300896
01:32:23	1906	432	435300048
01:32:23	1909	6742656	514310768
01:32:23	1904	624	435300896
01:32:24	1906	432	435300048
01:32:24	1909	6782368	514310768
01:32:24	1904	624	435300896
01:32:25	1906	432	435300048
01:32:25	1909	7580592	514310768
01:32:25	1904	624	435300896
01:32:26	1906	432	435300048
01:32:26	1909	6768288	514310768
01:32:26	1904	624	435300896
01:32:28	1906	432	435300048
01:32:28	1909	6822608	514310768
01:32:28	1904	624	435300896
01:32:29	1906	432	435300048
01:32:29	1909	6806752	514310768
01:32:29	1904	624	435300896
01:32:30	1906	432	435300048
01:32:30	1909	6833680	514310768
01:32:30	1904	624	435300896
01:32:31	1906	432	435300048
01:32:31	1909	6829344	514310768
01:32:31	1904	624	435300896
01:32:32	1906	432	435300048
01:32:32	1909	6685952	514310768
01:32:32	1904	624	435300896
01:32:33	1906	432	435300048
01:32:33	1909	6633696	520602224
01:32:33	1904	624	435300896
01:32:34	1906	432	435300048
01:32:34	1909	6978752	520602224
01:32:34	1904	624	435300896
01:32:35	1906	432	435300048
01:32:35	1909	6685984	520602224
01:32:35	1904	624	435300896
01:32:36	1906	432	435300048
01:32:36	1909	6788976	520602224
01:32:36	1904	624	435300896
01:32:37	1906	432	435300048
01:32:37	1909	6796992	520602224
01:32:37	1904	624	435300896
01:32:38	1906	432	435300048
01:32:38	1909	6789376	520602224
01:32:38	1904	624	435300896
01:32:39	1906	432	435300048
01:32:39	1909	6743952	520602224
01:32:39	1904	624	435300896
01:32:40	1906	432	435300048
01:32:40	1909	6641264	520602224
01:32:40	1904	624	435300896
01:32:41	1906	432	435300048
01:32:41	1909	6662720	520602224
01:32:41	1904	624	435300896
01:32:42	1906	432	435300048
01:32:42	1909	6411616	520602224
01:32:42	1904	624	435300896
01:32:43	1906	432	435300048
01:32:43	1909	6454496	520602224
01:32:43	1904	624	435300896
01:32:44	1906	432	435300048
01:32:44	1909	5076672	516407920
01:32:44	1904	624	435300896
01:32:45	1906	432	435300048
01:32:45	1909	1873376	516407920
01:32:45	1904	624	435300896
01:32:46	1906	432	435300048
01:32:46	1909	2627456	516407920
01:32:46	1904	624	435300896
01:32:47	1906	432	435300048
01:32:47	1909	3317648	516407920
01:32:47	1904	624	435300896
01:32:48	1906	432	435300048
01:32:48	1909	4632480	516407920
01:32:48	1904	624	435300896
01:32:49	1906	432	435300048
01:32:49	1909	6321600	516407920
01:32:49	1904	624	435300896
01:32:50	1906	432	435300048
01:32:50	1909	6470544	516407920
01:32:50	1904	624	435300896
01:32:51	1906	432	435300048
01:32:51	1909	6503216	516407920
01:32:51	1904	624	435300896
01:32:52	1906	432	435300048
01:32:52	1909	6522736	516407920
01:32:52	1904	624	435300896
01:32:53	1906	432	435300048
01:32:53	1909	6693472	516407920
01:32:53	1904	624	435300896
01:32:55	1906	432	435300048
01:32:55	1909	6678528	516407920
01:32:55	1904	624	435300896
01:32:56	1906	432	435300048
01:32:56	1909	5938560	514310768
01:32:56	1904	624	435300896
01:32:57	1906	432	435300048
01:32:57	1909	6966704	514310768
01:32:57	1904	624	435300896
01:32:58	1906	432	435300048
01:32:58	1909	6503360	514310768
01:32:58	1904	624	435300896
01:32:59	1906	432	435300048
01:32:59	1909	6655888	514310768
01:32:59	1904	624	435300896
01:33:00	1906	432	435300048
01:33:00	1909	4639456	510116464
01:33:00	1904	624	435300896
01:33:01	1906	432	435300048
01:33:01	1909	6274496	510116464
01:33:01	1904	624	435300896
01:33:02	1906	432	435300048
01:33:02	1909	9164240	510116464
01:33:02	1904	624	435300896
01:33:03	1906	432	435300048
01:33:03	1909	6202160	505922160
01:33:03	1904	624	435300896
01:33:04	1906	432	435300048
01:33:04	1909	8203744	505922160
01:33:04	1904	624	435300896
01:33:05	1906	432	435300048
01:33:05	1909	8545056	501727856
01:33:05	1904	624	435300896
01:33:06	1906	432	435300048
01:33:06	1909	12617424	501727856
01:33:06	1904	624	435300896
01:33:07	1906	432	435300048
01:33:07	1909	16059168	503825008
01:33:07	1904	624	435300896
01:33:08	1906	432	435300048
01:33:08	1909	15584656	503825008
01:33:08	1904	624	435300896
01:33:09	1906	416	435300048
01:33:09	1909	9900256	503825008
01:33:09	1904	608	435300896
01:33:10	1906	432	435300048
01:33:10	1909	9717456	505922160
01:33:10	1904	624	435300896
01:33:11	1906	432	435300048
01:33:11	1909	8192736	505922160
01:33:11	1904	624	435300896
01:33:12	1906	432	435300048
01:33:12	1909	3795440	501727856
01:33:12	1904	624	435300896
01:33:13	1906	432	435300048
01:33:13	1909	10799664	501727856
01:33:13	1904	624	435300896
01:33:14	1906	432	435300048
01:33:14	1909	9489776	498582128
01:33:14	1904	624	435300896
01:33:15	1906	432	435300048
01:33:15	1909	12772128	499630704
01:33:15	1904	624	435300896
01:33:17	1906	432	435300048
01:33:17	1909	15306864	500548208
01:33:17	1904	624	435300896
01:33:18	1906	432	435300048
01:33:18	1909	16079424	501629552
01:33:18	1904	624	435300896
01:33:19	1906	432	435300048
01:33:19	1909	15113840	501957232
01:33:19	1904	624	435300896
01:33:20	1906	432	435300048
01:33:20	1909	15056752	501957232
01:33:20	1904	624	435300896
01:33:21	1906	432	435300048
01:33:21	1909	11357536	501957232
01:33:21	1904	624	435300896
01:33:22	1906	432	435300048
01:33:22	1909	9039552	501957232
01:33:22	1904	624	435300896
01:33:23	1906	432	435300048
01:33:23	1909	9206384	501957232
01:33:23	1904	624	435300896
01:33:24	1906	432	435300048
01:33:24	1909	8673808	501957232
01:33:24	1904	624	435300896
01:33:25	1906	432	435300048
01:33:25	1909	8872752	495665776
01:33:25	1904	624	435300896
01:33:26	1906	432	435300048
01:33:26	1909	9787744	495665776
01:33:26	1904	624	435300896
01:33:27	1906	432	435300048
01:33:27	1909	11014528	495665776
01:33:27	1904	624	435300896
01:33:28	1906	432	435300048
01:33:28	1909	12411168	495862384
01:33:28	1904	624	435300896
01:33:29	1906	432	435300048
01:33:29	1909	13046128	496255600
01:33:29	1904	624	435300896
01:33:30	1906	432	435300048
01:33:30	1909	13324208	496591472
01:33:30	1904	624	435300896
01:33:31	1906	432	435300048
01:33:31	1909	12620448	497091184
01:33:31	1904	624	435300896
01:33:32	1906	432	435300048
01:33:32	1909	12482288	497537648
01:33:32	1904	624	435300896
01:33:33	1906	432	435300048
01:33:33	1909	12080896	497750640
01:33:33	1904	624	435300896
01:33:34	1906	432	435300048
01:33:34	1909	8785568	497902192
01:33:34	1904	624	435300896
01:33:35	1906	432	435300048
01:33:35	1909	4229504	450413680
01:33:35	1904	624	435300896
01:33:36	1906	432	435300048
01:33:36	1909	4790768	450506688
01:33:36	1904	624	435300896
01:33:37	1906	432	435300048
01:33:37	1909	8288080	454148208
01:33:37	1904	624	435300896
01:33:38	1906	432	435300048
01:33:38	1909	8665008	454148208
01:33:38	1904	624	435300896
01:33:39	1906	432	435300048
01:33:39	1909	8715232	454148208
01:33:39	1904	624	435300896
01:33:41	1906	432	435300048
01:33:41	1909	8715232	454148208
01:33:41	1904	624	435300896
01:33:42	1906	432	435300048
01:33:42	1909	8856128	454213744
01:33:42	1904	624	435300896
01:33:43	1906	432	435300048
01:33:43	1909	8856128	454213744
01:33:43	1904	624	435300896
01:33:44	1906	432	435300048
01:33:44	1909	9118288	454475888
01:33:44	1904	624	435300896
01:33:45	1906	432	435300048
01:33:45	1909	9118304	454475888
01:33:45	1904	624	435300896
01:33:46	1906	432	435300048
01:33:46	1909	9282176	454639728
01:33:46	1904	624	435300896
01:33:47	1906	432	435300048
01:33:47	1909	14439232	459764160
01:33:47	1904	624	435300896
01:33:48	1906	432	435300048
01:33:48	1909	14771344	460089744
01:33:48	1904	624	435300896
01:33:49	1906	432	435300048
01:33:49	1909	14771344	460089744
01:33:49	1904	624	435300896
01:33:50	1906	432	435300048
01:33:50	1909	14771344	460089744
01:33:50	1904	624	435300896
01:33:51	1906	432	435300048
01:33:51	1909	14771344	460089744
01:33:51	1904	624	435300896
01:33:52	1906	432	435300048
01:33:52	1909	14771344	460089744
01:33:52	1904	624	435300896
01:33:53	1906	432	435300048
01:33:53	1909	14771744	460089744
01:33:53	1904	624	435300896
01:33:54	1906	432	435300048
01:33:54	1909	14771744	460089744
01:33:54	1904	624	435300896
01:33:55	1906	432	435300048
01:33:55	1909	14804528	460122512
01:33:55	1904	624	435300896
01:33:56	1906	432	435300048
01:33:56	1909	14820912	460138896
01:33:56	1904	624	435300896
01:33:57	1906	432	435300048
01:33:57	1909	14820912	460138896
01:33:57	1904	624	435300896
01:33:58	1906	432	435300048
01:33:58	1909	15299696	460588608
01:33:58	1904	624	435300896
01:33:59	1906	432	435300048
01:33:59	1909	17951328	463208672
01:33:59	1904	624	435300896
01:34:00	1906	432	435300048
01:34:00	1909	14833216	458900512
01:34:00	1904	624	435300896
01:34:01	1906	432	435300048
01:34:01	1909	14338128	458405376
01:34:01	1904	624	435300896
01:34:02	1906	432	435300048
01:34:02	1909	13703376	457768368
01:34:02	1904	624	435300896
01:34:03	1906	432	435300048
01:34:03	1909	13844864	457909232
01:34:03	1904	624	435300896
01:34:04	1906	432	435300048
01:34:04	1909	13725296	457789648
01:34:04	1904	624	435300896
01:34:05	1906	432	435300048
01:34:05	1909	13543552	457607904
01:34:05	1904	624	435300896
01:34:06	1906	432	435300048
01:34:06	1909	14669648	458932752
01:34:06	1904	624	435300896
01:34:07	1906	432	435300048
01:34:07	1909	17030608	461352080
01:34:07	1904	624	435300896
01:34:08	1906	432	435300048
01:34:08	1909	18354368	462446432
01:34:08	1904	624	435300896
01:34:10	1906	432	435300048
01:34:10	1909	18617376	463149488
01:34:10	1904	624	435300896
01:34:11	1906	432	435300048
01:34:11	1909	18670112	463203152
01:34:11	1904	624	435300896
01:34:12	1906	432	435300048
01:34:12	1909	16617616	463350912
01:34:12	1904	624	435300896
01:34:13	1906	432	435300048
01:34:13	1909	16614528	463345888
01:34:13	1904	624	435300896
01:34:14	1906	432	435300048
01:34:14	1909	9689472	456380736
01:34:14	1904	624	435300896
01:34:15	1906	432	435300048
01:34:15	1909	11598512	465084608
01:34:15	1904	624	435300896
01:34:16	1906	432	435300048
01:34:16	1909	10231552	466107856
01:34:16	1904	624	435300896
01:34:17	1906	432	435300048
01:34:17	1909	9106608	466173392
01:34:17	1904	624	435300896
01:34:18	1906	432	435300048
01:34:18	1909	8013264	468535920
01:34:18	1904	624	435300896
01:34:19	1906	432	435300048
01:34:19	1909	7228784	466670064
01:34:19	1904	624	435300896
01:34:21	1906	432	435300048
01:34:21	1909	7176592	462071776
01:34:21	1904	624	435300896
01:34:22	1906	432	435300048
01:34:22	1909	8201616	462804960
01:34:22	1904	624	435300896
01:34:23	1906	432	435300048
01:34:23	1909	4910896	458578816
01:34:23	1904	624	435300896
01:34:24	1906	432	435300048
01:34:24	1909	6351504	459248560
01:34:24	1904	624	435300896
01:34:25	1906	432	435300048
01:34:25	1909	7101632	459323680
01:34:25	1904	624	435300896
01:34:26	1906	432	435300048
01:34:26	1909	7802064	461577936
01:34:26	1904	624	435300896
01:34:27	1906	432	435300048
01:34:27	1909	7954480	461618896
01:34:27	1904	624	435300896
01:34:28	1906	432	435300048
01:34:28	1909	11432256	464910560
01:34:28	1904	624	435300896
01:34:29	1906	432	435300048
01:34:29	1909	17535104	466784944
01:34:29	1904	624	435300896
01:34:30	1906	432	435300048
01:34:30	1909	18621376	467861872
01:34:30	1904	624	435300896
01:34:31	1906	432	435300048
01:34:31	1909	15305504	468185360
01:34:31	1904	624	435300896
01:34:32	1906	432	435300048
01:34:32	1909	11864704	463936768
01:34:32	1904	624	435300896
01:34:33	1906	432	435300048
01:34:33	1909	12269808	463936768
01:34:33	1904	624	435300896
01:34:34	1906	432	435300048
01:34:34	1909	12269808	463936768
01:34:34	1904	624	435300896
01:34:35	1906	432	435300048
01:34:35	1909	12479408	464067840
01:34:35	1904	624	435300896
01:34:36	1906	432	435300048
01:34:36	1909	13567712	465085792
01:34:36	1904	624	435300896
01:34:37	1906	432	435300048
01:34:37	1909	8679680	467814416
01:34:37	1904	624	435300896
01:34:38	1906	432	435300048
01:34:38	1909	6588576	467761680
01:34:38	1904	624	435300896
01:34:40	1906	432	435300048
01:34:40	1909	6639600	469494240
01:34:40	1904	624	435300896
01:34:41	1906	432	435300048
01:34:41	1909	5865696	469515344
01:34:41	1904	624	435300896
01:34:42	1906	432	435300048
01:34:42	1909	6869632	470910160
01:34:42	1904	624	435300896
01:34:43	1906	432	435300048
01:34:43	1909	6742944	470910160
01:34:43	1904	624	435300896
01:34:44	1906	432	435300048
01:34:44	1909	6705248	470910160
01:34:44	1904	624	435300896
01:34:45	1906	432	435300048
01:34:45	1909	6728096	470910160
01:34:45	1904	624	435300896
01:34:46	1906	432	435300048
01:34:46	1909	6737776	470910160
01:34:46	1904	624	435300896
01:34:47	1906	432	435300048
01:34:47	1909	6770960	470910160
01:34:47	1904	624	435300896
01:34:48	1906	432	435300048
01:34:48	1909	6940320	470910160
01:34:48	1904	624	435300896
01:34:49	1906	432	435300048
01:34:49	1909	7026640	470910160
01:34:49	1904	624	435300896
01:34:50	1906	432	435300048
01:34:50	1909	7061040	470910160
01:34:50	1904	624	435300896
01:34:51	1906	432	435300048
01:34:51	1909	7191840	470910160
01:34:51	1904	624	435300896
01:34:52	1906	432	435300048
01:34:52	1909	7382464	470910160
01:34:52	1904	624	435300896
01:34:53	1906	432	435300048
01:34:53	1909	7247312	470910160
01:34:53	1904	624	435300896
01:34:54	1906	432	435300048
01:34:54	1909	6476432	470910160
01:34:54	1904	624	435300896
01:34:55	1906	432	435300048
01:34:55	1909	6424720	470910160
01:34:55	1904	624	435300896
01:34:56	1906	432	435300048
01:34:56	1909	6458592	470910160
01:34:56	1904	624	435300896
01:34:57	1906	432	435300048
01:34:57	1909	6414016	470910160
01:34:57	1904	624	435300896
01:34:58	1906	432	435300048
01:34:58	1909	6005728	472565056
01:34:58	1904	624	435300896
01:34:59	1906	432	435300048
01:34:59	1909	6378064	473659328
01:34:59	1904	624	435300896
01:35:00	1906	432	435300048
01:35:00	1909	5751168	476821440
01:35:00	1904	624	435300896
01:35:02	1906	432	435300048
01:35:02	1909	6635040	479538928
01:35:02	1904	624	435300896
01:35:03	1906	432	435300048
01:35:03	1909	5792304	480511920
01:35:03	1904	624	435300896
01:35:04	1906	432	435300048
01:35:04	1909	6222016	480452464
01:35:04	1904	624	435300896
01:35:05	1906	432	435300048
01:35:05	1909	6727536	483143696
01:35:05	1904	624	435300896
01:35:06	1906	432	435300048
01:35:06	1909	6368592	484469776
01:35:06	1904	624	435300896
01:35:07	1906	432	435300048
01:35:07	1909	6671136	485167680
01:35:07	1904	624	435300896
01:35:08	1906	432	435300048
01:35:08	1909	6511232	485347152
01:35:08	1904	624	435300896
01:35:09	1906	432	435300048
01:35:09	1909	6549104	488776256
01:35:09	1904	624	435300896
01:35:10	1906	432	435300048
01:35:10	1909	6522224	489122560
01:35:10	1904	624	435300896
01:35:11	1906	432	435300048
01:35:11	1909	6265696	490331776
01:35:11	1904	624	435300896
01:35:12	1906	416	435300048
01:35:12	1909	5764432	491132672
01:35:12	1904	608	435300896
01:35:13	1906	432	435300048
01:35:13	1909	6794144	491620480
01:35:13	1904	624	435300896
01:35:14	1906	432	435300048
01:35:14	1909	4632752	491736256
01:35:14	1904	624	435300896
01:35:15	1906	432	435300048
01:35:15	1909	4976560	491982016
01:35:15	1904	624	435300896
01:35:16	1906	432	435300048
01:35:16	1909	5228896	491982016
01:35:16	1904	624	435300896
01:35:17	1906	432	435300048
01:35:17	1909	5486288	491982016
01:35:17	1904	624	435300896
01:35:18	1906	432	435300048
01:35:18	1909	5738128	491982016
01:35:18	1904	624	435300896
01:35:19	1906	432	435300048
01:35:19	1909	5965056	491982016
01:35:19	1904	624	435300896
01:35:21	1906	432	435300048
01:35:21	1909	6229888	491982016
01:35:21	1904	624	435300896
01:35:22	1906	432	435300048
01:35:22	1909	6482112	491982016
01:35:22	1904	624	435300896
01:35:23	1906	432	435300048
01:35:23	1909	6299824	491982016
01:35:23	1904	624	435300896
01:35:24	1906	432	435300048
01:35:24	1909	6263008	491982016
01:35:24	1904	624	435300896
01:35:25	1906	432	435300048
01:35:25	1909	6207488	491982016
01:35:25	1904	624	435300896
01:35:26	1906	432	435300048
01:35:26	1909	6224480	491982016
01:35:26	1904	624	435300896
01:35:27	1906	432	435300048
01:35:27	1909	6183520	491982016
01:35:27	1904	624	435300896
01:35:28	1906	432	435300048
01:35:28	1909	6137040	491982016
01:35:28	1904	624	435300896
01:35:29	1906	432	435300048
01:35:29	1909	5713008	491982016
01:35:29	1904	624	435300896
01:35:30	1906	432	435300048
01:35:30	1909	5586928	491982016
01:35:30	1904	624	435300896
01:35:31	1906	432	435300048
01:35:31	1909	5526368	491982016
01:35:31	1904	624	435300896
01:35:32	1906	432	435300048
01:35:32	1909	5425248	491982016
01:35:32	1904	624	435300896
01:35:33	1906	432	435300048
01:35:33	1909	5532240	491982016
01:35:33	1904	624	435300896
01:35:34	1906	432	435300048
01:35:34	1909	5490528	491982016
01:35:34	1904	624	435300896
01:35:35	1906	432	435300048
01:35:35	1909	5568304	491982016
01:35:35	1904	624	435300896
